Q100|02012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|1436738|12703340|N
Q100|02012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|1041000|13744340|N
Q100|02012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|975001|14719341|N
Q100|02012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|1560064|16279405|N
Q100|02012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|720000|16999405|N
Q100|02012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|78600|17078005|N
Q100|02012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|432220|17510225|N
Q100|02012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|45000|17555225|N
Q100|02012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|3760|17558985|N
Q100|02012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|291666|17850651|N
Q100|02012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|44640|17895291|N
Q100|02012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|757900|18653191|N
Q100|02012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|431399|19084590|N
Q100|02012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|183824|19268414|N
Q100|02012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|348167|19616581|N
Q100|02012019|002|010|CH.004734|6|PAGAMENTO DE TITULO|08023589000155|2|000|4377331|23993912|N
Q100|02012019|002|010|CH.004735|6|PAGAMENTO DE TITULO|08023589000155|2|000|2253999|26247911|N
Q100|02012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|3677576|29925487|N
Q100|02012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|20240000|50165487|N
Q100|02012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|1752967|51918454|N
Q100|02012019|002|010|.|6|TARIFA DOC/OP/TED|08023589000155|2|000|4000|51922454|N
Q100|02012019|002|010|.|6|TRANSFERENCIA LAGO AZUL |08023589000155|2|000|3677576|55600030|N
Q100|02012019|002|010|.|6|TRANSFERENCIA LAGO AZUL |08023589000155|2|000|1752967|57352997|N
Q100|02012019|002|010|DIVERSOS|6|RECEBIMENTO TITULO |08023589000155|1|5008524|000|52344473|N
Q100|02012019|002|010|DIVERSOS|6|RECEBIMENTO TITULO |08023589000155|1|5119443|000|47225030|N
Q100|02012019|002|010|DIVERSOS|6|RECEBIMENTO TITULO |08023589000155|1|2791096|000|44433934|N
Q100|02012019|002|010|DIVERSOS|6|RECEBIMENTO TITULO |08023589000155|1|1466664|000|42967270|N
Q100|02012019|002|010|DIVERSOS|6|RECEBIMENTO TITULO |08023589000155|1|7744393|000|35222877|N
Q100|03012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|1315674|36538551|N
Q100|03012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|704523|37243074|N
Q100|03012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|459900|37702974|N
Q100|03012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|343299|38046273|N
Q100|03012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|307500|38353773|N
Q100|03012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|76000|38429773|N
Q100|03012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|30000|38459773|N
Q100|03012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|15978|38475751|N
Q100|03012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|2067|38477818|N
Q100|03012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|95600|38573418|N
Q100|03012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|4408200|42981618|N
Q100|03012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|4225560|47207178|N
Q100|03012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|16600000|63807178|N
Q100|03012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|63672|63870850|N
Q100|03012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|19102|63889952|N
Q100|03012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|660759|64550711|N
Q100|03012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|3612|64554323|N
Q100|03012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|253010|64807333|N
Q100|03012019|002|010|CH.004780|6|PAGAMENTO DE TITULO|08023589000155|2|000|175000|64982333|N
Q100|03012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|59007|65041340|N
Q100|03012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|5045|65046385|N
Q100|03012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|150003|65196388|N
Q100|03012019|002|010|2583-1|6|RECEBIMENTO TITULO |08023589000155|1|150003|000|65046385|N
Q100|03012019|002|010|DIVERSOS|6|RECEBIMENTO TITULO |08023589000155|1|6862024|000|58184361|N
Q100|03012019|002|010|DIVERSOS|6|RECEBIMENTO TITULO |08023589000155|1|5280940|000|52903421|N
Q100|03012019|002|010|DIVERSOS|6|RECEBIMENTO TITULO |08023589000155|1|65620487|000|12717066|P
Q100|03012019|002|010|.|6|TRANSFERENCIA LAGO AZUL |08023589000155|2|000|13000000|282934|N
Q100|03012019|002|010|.|6|ADIANTAMENTO AGRO RIBEIROPOLIS|08023589000155|2|000|21500000|21782934|N
Q100|03012019|002|010|.|6|ADIANTAMENTO AGRO RIBEIROPOLIS|08023589000155|2|000|220667|22003601|N
Q100|03012019|002|010|.|6|ADIANTAMENTO AGRO RIBEIROPOLIS|08023589000155|2|000|220667|22224268|N
Q100|03012019|002|010|.|6|APLICACAO FINANCEIRA - DEBITO|08023589000155|2|000|1654568|23878836|N
Q100|03012019|002|010|.|6|TARIFA OPERAÇÃO CRÉDITO|08023589000155|2|000|21750|23900586|N
Q100|03012019|002|010|.|6|ENCARGOS CONTA GARANTIDA|08023589000155|2|000|442249|24342835|N
Q100|03012019|002|010|.|6|TARIFA ADIANT. DEPOSITANTE|08023589000155|2|000|56700|24399535|N
Q100|03012019|002|010|.|6|TARIFA DOC/OP/TED|08023589000155|2|000|2000|24401535|N
Q100|04012019|002|010|CH.004776|6|PAGAMENTO DE TITULO|08023589000155|2|000|910000|25311535|N
Q100|04012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|825758|26137293|N
Q100|04012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|185800|26323093|N
Q100|04012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|168000|26491093|N
Q100|04012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|130570|26621663|N
Q100|04012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|48400|26670063|N
Q100|04012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|36990|26707053|N
Q100|04012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|26440|26733493|N
Q100|04012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|4000|26737493|N
Q100|04012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|3500|26740993|N
Q100|04012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|7954013|34695006|N
Q100|04012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|1560000|36255006|N
Q100|04012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|1000000|37255006|N
Q100|04012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|1302805|38557811|N
Q100|04012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|127000|38684811|N
Q100|04012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|658907|39343718|N
Q100|04012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|640667|39984385|N
Q100|04012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|100000|40084385|N
Q100|04012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|24000|40108385|N
Q100|04012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|978752|41087137|N
Q100|04012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|12734|41099871|N
Q100|04012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|8110|41107981|N
Q100|04012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|5327|41113308|N
Q100|04012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|16500|41129808|N
Q100|04012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|57750|41187558|N
Q100|04012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|7616|41195174|N
Q100|04012019|002|010|DIVERSOS|6|RECEBIMENTO TITULO |08023589000155|1|5227986|000|35967188|N
Q100|04012019|002|010|DIVERSOS|6|RECEBIMENTO TITULO |08023589000155|1|8080111|000|27887077|N
Q100|04012019|002|010|DIVERSOS|6|RECEBIMENTO TITULO |08023589000155|1|11856491|000|16030586|N
Q100|04012019|002|010|.|6|RESGATE APLICACAO - CREDITO|08023589000155|1|1654569|000|14376017|N
Q100|04012019|002|010|.|6|RECEITA DE PESAGEM|08023589000155|1|73000|000|14303017|N
Q100|04012019|002|010|.|6|ADIANTAMENTO AGRO RIBEIROPOLIS|08023589000155|2|000|8000000|22303017|N
Q100|04012019|002|010|.|6|TRANSFERENCIA LAGO AZUL |08023589000155|2|000|149121|22452138|N
Q100|04012019|002|010|.|6|TARIFA DOC/OP/TED|08023589000155|2|000|6000|22458138|N
Q100|07012019|002|010|DIVERSOS|6|RECEBIMENTO TITULO |08023589000155|1|12855964|000|9602174|N
Q100|07012019|002|010|13193-1|6|RECEBIMENTO TITULO |08023589000155|1|1500000|000|8102174|N
Q100|07012019|002|010|CH.004784|6|PAGAMENTO DE TITULO|08023589000155|2|000|854500|8956674|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|691752|9648426|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|344000|9992426|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|9316|10001742|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|512156|10513898|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|111268|10625166|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|102269|10727435|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|65035|10792470|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|22000|10814470|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|600600|11415070|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|103122|11518192|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|72634|11590826|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|36000|11626826|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|5100|11631926|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|9250|11641176|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|3253932|14895108|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|35000|14930108|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|14750|14944858|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|4000|14948858|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|48345|14997203|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|563000|15560203|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|38160|15598363|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|3749630|19347993|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|1592|19349585|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|31836|19381421|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|9869|19391290|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|3184|19394474|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|1592|19396066|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|19080|19415146|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|89400|19504546|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|258916|19763462|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|39095|19802557|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|47950|19850507|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|359439|20209946|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|243961|20453907|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|177474|20631381|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|39500|20670881|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|434122|21105003|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|13780|21118783|N
Q100|07012019|002|010|CH.004770|6|PAGAMENTO DE TITULO|08023589000155|2|000|1400000|22518783|N
Q100|07012019|002|010|CH.004771|6|PAGAMENTO DE TITULO|08023589000155|2|000|3268300|25787083|N
Q100|07012019|002|010|CH.004774|6|PAGAMENTO DE TITULO|08023589000155|2|000|258000|26045083|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|3270|26048353|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|42012|26090365|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|15819|26106184|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|6074|26112258|N
Q100|07012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|11729|26123987|N
Q100|07012019|002|010|.|6|TRANSFERENCIA LAGO AZUL |08023589000155|2|000|1050000|27173987|N
Q100|07012019|002|010|.|6|TRANSFERENCIA LAGO AZUL |08023589000155|2|000|4450000|31623987|N
Q100|07012019|002|010|.|6|ADIANTAMENTO AGRO RIBEIROPOLIS|08023589000155|2|000|4750000|36373987|N
Q100|07012019|002|010|.|6|CRED - ADIANTAMENTO NETO (SOCIEDADE)|08023589000155|1|1084595|000|35289392|N
Q100|07012019|002|010|.|6|DEB - ADIANTAMENTO NETO (SOCIEDADE)|08023589000155|2|000|1084595|36373987|N
Q100|07012019|002|010|.|6|TARIFA DE CHEQUE SUPERIOR|08023589000155|2|000|3290|36377277|N
Q100|07012019|002|010|.|6|TARIFA DOC/OP/TED|08023589000155|2|000|5000|36382277|N
Q100|07012019|002|010|CH.004784|6|SAQUE BANCARIO - ENTRADA CAIXA|08023589000155|2|000|245500|36627777|N
Q100|07012019|002|010|DIVERSOS|6|RECEBIMENTO TITULO |08023589000155|1|7495056|000|29132721|N
Q100|07012019|002|011|CH.004784|6|SAQUE BANCARIO - ENTRADA CAIXA|08023589000155|2|000|245500|29378221|N
Q100|07012019|002|011|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|27000|29405221|N
Q100|07012019|002|011|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|48880|29454101|N
Q100|07012019|002|011|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|25000|29479101|N
Q100|07012019|002|011|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|20000|29499101|N
Q100|07012019|002|011|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|11883|29510984|N
Q100|07012019|002|011|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|22000|29532984|N
Q100|07012019|002|011|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|1100|29534084|N
Q100|07012019|002|011|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|500|29534584|N
Q100|07012019|002|011|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|1200|29535784|N
Q100|07012019|002|011|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|2500|29538284|N
Q100|07012019|002|011|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|27480|29565764|N
Q100|07012019|002|011|.|6|CREDITO DE TERCEIROS|08023589000155|1|2500|000|29563264|N
Q100|07012019|002|011|.|6|CREDITO DE TERCEIROS|08023589000155|1|7500|000|29555764|N
Q100|07012019|002|011|.|6|CREDITO DE TERCEIROS|08023589000155|1|2500|000|29553264|N
Q100|07012019|002|011|.|6|CREDITO DE TERCEIROS|08023589000155|1|10000|000|29543264|N
Q100|07012019|002|011|.|6|CREDITO DE TERCEIROS|08023589000155|1|5000|000|29538264|N
Q100|07012019|002|011|.|6|CREDITO DE TERCEIROS|08023589000155|1|10000|000|29528264|N
Q100|08012019|002|010|DIVERSOS|6|RECEBIMENTO TITULO |08023589000155|1|5697322|000|23830942|N
Q100|08012019|002|010|DIVERSOS|6|RECEBIMENTO TITULO |08023589000155|1|10332172|000|13498770|N
Q100|08012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|202204|13700974|N
Q100|08012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|4352400|18053374|N
Q100|08012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|1398096|19451470|N
Q100|08012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|42600|19494070|N
Q100|08012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|2390499|21884569|N
Q100|08012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|200000|22084569|N
Q100|08012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|10000|22094569|N
Q100|08012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|6367|22100936|N
Q100|08012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|31836|22132772|N
Q100|08012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|232168|22364940|N
Q100|08012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|1023030|23387970|N
Q100|08012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|39289|23427259|N
Q100|08012019|002|010|CH.004736|6|PAGAMENTO DE TITULO|08023589000155|2|000|3816747|27244006|N
Q100|08012019|002|010|CH.004759|6|PAGAMENTO DE TITULO|08023589000155|2|000|3744600|30988606|N
Q100|08012019|002|010|.|6|TARIFA FOLHA|08023589000155|2|000|395|30989001|N
Q100|08012019|002|010|.|6|TARIFA TALAO CHEQUE|08023589000155|2|000|4760|30993761|N
Q100|08012019|002|010|.|6|TARIFA DOC/OP/TED|08023589000155|2|000|4000|30997761|N
Q100|08012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|116000|31113761|N
Q100|09012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|13392985|44506746|N
Q100|09012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|29320|44536066|N
Q100|09012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|20000|44556066|N
Q100|09012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|263853|44819919|N
Q100|09012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|428620|45248539|N
Q100|09012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|74805|45323344|N
Q100|09012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|165222|45488566|N
Q100|09012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|206445|45695011|N
Q100|09012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|570061|46265072|N
Q100|09012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|284088|46549160|N
Q100|09012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|1592|46550752|N
Q100|09012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|31836|46582588|N
Q100|09012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|26742|46609330|N
Q100|09012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|1243700|47853030|N
Q100|09012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|474786|48327816|N
Q100|09012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|87369|48415185|N
Q100|09012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|279321|48694506|N
Q100|09012019|002|010|DIVERSOS|6|RECEBIMENTO TITULO |08023589000155|1|5365334|000|43329172|N
Q100|09012019|002|010|DIVERSOS|6|RECEBIMENTO TITULO |08023589000155|1|7825001|000|35504171|N
Q100|09012019|002|010|DIVERSOS|6|RECEBIMENTO TITULO |08023589000155|1|5195327|000|30308844|N
Q100|09012019|002|010|DIVERSOS|6|RECEBIMENTO TITULO |08023589000155|1|7627748|000|22681096|N
Q100|09012019|002|010|DIVERSOS|6|RECEBIMENTO TITULO |08023589000155|1|6224498|000|16456598|N
Q100|09012019|002|010|13208-1|6|RECEBIMENTO TITULO |08023589000155|1|489250|000|15967348|N
Q100|09012019|002|010|13208-1|6|RECEBIMENTO TITULO |08023589000155|1|115500|000|15851848|N
Q100|09012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|489250|16341098|N
Q100|09012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|115500|16456598|N
Q100|09012019|002|010|.|6|TRANSFERENCIA LAGO AZUL |08023589000155|2|000|5500000|21956598|N
Q100|09012019|002|010|.|6|TARIFA FOLHA|08023589000155|2|000|56880|22013478|N
Q100|09012019|002|010|.|6|TARIFA DOC/OP/TED|08023589000155|2|000|6000|22019478|N
Q100|10012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|590129|22609607|N
Q100|10012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|442684|23052291|N
Q100|10012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|343402|23395693|N
Q100|10012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|307500|23703193|N
Q100|10012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|192000|23895193|N
Q100|10012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|137722|24032915|N
Q100|10012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|82600|24115515|N
Q100|10012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|11334|24126849|N
Q100|10012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|5450|24132299|N
Q100|10012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|13400|24145699|N
Q100|10012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|3983|24149682|N
Q100|10012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|195139|24344821|N
Q100|10012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|11046|24355867|N
Q100|10012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|11600|24367467|N
Q100|10012019|002|010|-|6|PAGAMENTO DE TITULO|08023589000155|2|000|882439|25249906|N
